Litologia     codigo      prof  RHOB         GR        SP         DT
shale1          6         242   2.61E+00   2.34E+02   6.70E+01   5.22E+02
shale1          6         243   2.55E+00   2.46E+02   6.66E+01   5.63E+02
shale1          6         244   2.55E+00   2.24E+02   7.69E+01   5.08E+02
shale1          6         245   2.55E+00   2.43E+02   6.44E+01   4.10E+02
shale1          6         246   2.65E+00   1.98E+02   7.41E+01   5.36E+02
shale1          6         247   2.65E+00   2.40E+02   6.07E+01   5.98E+02
shale1          6         248   2.61E+00   2.45E+02   6.57E+01   4.91E+02
shale1          6         249   2.53E+00   2.64E+02   7.39E+01   4.57E+02
shale1          6         250   2.57E+00   2.33E+02   7.87E+01   5.07E+02
shale1          6         251   2.52E+00   1.97E+02   6.91E+01   4.85E+02
shale1          6         252   2.62E+00   2.45E+02   6.70E+01   5.94E+02
shale1          6         253   2.56E+00   2.50E+02   5.70E+01   4.49E+02
shale1          6         254   2.61E+00   2.34E+02   6.23E+01   5.64E+02
shale1          6         255   2.55E+00   2.27E+02   6.67E+01   5.32E+02
shale1          6         256   2.53E+00   2.44E+02   7.89E+01   5.46E+02
shale1          6         257   2.66E+00   2.24E+02   6.41E+01   5.72E+02
shale1          6         258   2.58E+00   2.43E+02   8.57E+01   5.57E+02
shale1          6         259   2.51E+00   2.37E+02   7.18E+01   5.57E+02
shale1          6         260   2.59E+00   2.37E+02   5.77E+01   4.74E+02
shale1          6         261   2.59E+00   2.04E+02   6.09E+01   4.97E+02
shale1          6         262   2.71E+00   1.96E+02   7.97E+01   5.11E+02
shale1          6         263   2.61E+00   2.64E+02   6.76E+01   5.50E+02
shale1          6         264   2.53E+00   2.63E+02   7.73E+01   5.49E+02
shale1          6         265   2.51E+00   2.34E+02   7.36E+01   4.45E+02
shale1          6         266   2.59E+00   2.11E+02   6.24E+01   5.71E+02
shale1          6         267   2.68E+00   2.30E+02   6.91E+01   5.33E+02
shale1          6         268   2.64E+00   2.40E+02   7.18E+01   5.87E+02
shale1          6         269   2.47E+00   2.46E+02   6.91E+01   5.97E+02
shale1          6         270   2.71E+00   2.64E+02   8.16E+01   5.88E+02
shale1          6         271   2.51E+00   2.38E+02   6.70E+01   4.97E+02
shale1          6         272   2.60E+00   2.84E+02   7.15E+01   5.22E+02
shale1          6         273   2.53E+00   1.93E+02   6.42E+01   4.70E+02
shale1          6         274   2.54E+00   2.26E+02   7.11E+01   5.24E+02
shale1          6         275   2.60E+00   2.04E+02   7.68E+01   5.04E+02
shale1          6         276   2.70E+00   2.51E+02   6.00E+01   5.83E+02
shale1          6         277   2.58E+00   2.53E+02   6.43E+01   5.34E+02
shale1          6         278   2.53E+00   2.32E+02   7.12E+01   5.21E+02
shale1          6         279   2.52E+00   2.25E+02   6.24E+01   4.80E+02
shale1          6         280   2.58E+00   2.73E+02   8.15E+01   5.46E+02
shale1          6         281   2.62E+00   2.33E+02   7.18E+01   6.28E+02
shale1          6         282   2.53E+00   2.03E+02   7.17E+01   6.27E+02
shale1          6         283   2.62E+00   2.64E+02   6.96E+01   5.30E+02
shale1          6         284   2.49E+00   2.05E+02   6.78E+01   4.86E+02
shale1          6         285   2.53E+00   2.13E+02   6.79E+01   5.58E+02
shale1          6         286   2.64E+00   2.27E+02   6.79E+01   4.75E+02
shale1          6         287   2.53E+00   2.71E+02   7.64E+01   4.32E+02
shale1          6         288   2.53E+00   2.10E+02   6.91E+01   5.11E+02
shale1          6         289   2.56E+00   2.18E+02   6.34E+01   5.91E+02
shale1          6         290   2.56E+00   2.18E+02   5.32E+01   5.06E+02
shale1          6         291   2.64E+00   2.34E+02   7.10E+01   4.05E+02
shale1          6         292   2.55E+00   2.07E+02   5.68E+01   6.93E+02
shale1          6         293   2.62E+00   2.60E+02   6.31E+01   5.04E+02
shale1          6         294   2.57E+00   2.08E+02   6.99E+01   4.93E+02
shale1          6         295   2.54E+00   2.02E+02   7.10E+01   5.27E+02
shale1          6         296   2.53E+00   2.38E+02   7.76E+01   4.71E+02
shale1          6         297   2.54E+00   2.62E+02   7.01E+01   4.87E+02
shale1          6         298   2.56E+00   2.21E+02   8.04E+01   4.70E+02
shale1          6         299   2.60E+00   2.29E+02   6.85E+01   5.46E+02
shale1          6         300   2.58E+00   2.39E+02   6.75E+01   4.75E+02
shale1          6         301   2.53E+00   2.26E+02   6.48E+01   4.92E+02
shale1          6         302   2.51E+00   2.45E+02   7.30E+01   5.48E+02
shale1          6         303   2.60E+00   2.27E+02   7.86E+01   4.96E+02
shale1          6         304   2.70E+00   2.61E+02   6.82E+01   5.77E+02
shale1          6         305   2.52E+00   2.40E+02   6.24E+01   4.04E+02
shale1          6         306   2.56E+00   2.18E+02   5.99E+01   6.39E+02
shale1          6         307   2.65E+00   2.46E+02   7.11E+01   6.04E+02
shale1          6         308   2.54E+00   2.56E+02   6.87E+01   4.63E+02
shale1          6         309   2.60E+00   2.27E+02   7.14E+01   5.33E+02
shale1          6         310   2.58E+00   2.09E+02   6.59E+01   4.58E+02
shale1          6         311   2.57E+00   2.39E+02   7.47E+01   5.16E+02
shale1          6         312   2.51E+00   2.43E+02   6.73E+01   4.73E+02
shale1          6         313   2.59E+00   2.41E+02   7.09E+01   4.47E+02
shale1          6         314   2.63E+00   2.29E+02   7.36E+01   5.12E+02
shale1          6         315   2.47E+00   2.80E+02   7.47E+01   4.43E+02
shale1          6         316   2.56E+00   2.42E+02   7.34E+01   4.75E+02
shale1          6         317   2.63E+00   2.12E+02   7.91E+01   4.57E+02
shale1          6         318   2.52E+00   2.24E+02   6.04E+01   5.52E+02
shale1          6         319   2.59E+00   2.28E+02   8.66E+01   4.72E+02
shale1          6         320   2.62E+00   2.21E+02   7.13E+01   5.08E+02
shale1          6         321   2.62E+00   1.81E+02   7.33E+01   5.13E+02
shale1          6         322   2.57E+00   2.78E+02   7.11E+01   4.62E+02
shale1          6         323   2.64E+00   2.44E+02   5.99E+01   5.41E+02
shale1          6         324   2.56E+00   2.12E+02   5.31E+01   6.38E+02
shale1          6         325   2.63E+00   2.36E+02   6.75E+01   5.92E+02
shale1          6         326   2.61E+00   2.10E+02   6.88E+01   5.49E+02
shale1          6         327   2.57E+00   2.19E+02   7.38E+01   4.63E+02
shale1          6         328   2.51E+00   1.97E+02   7.31E+01   5.79E+02
shale1          6         329   2.57E+00   2.63E+02   5.19E+01   4.82E+02
shale1          6         330   2.63E+00   2.00E+02   7.53E+01   5.67E+02
shale1          6         331   2.61E+00   2.21E+02   5.31E+01   4.99E+02
shale1          6         332   2.62E+00   2.56E+02   6.21E+01   4.77E+02
shale1          6         333   2.61E+00   2.55E+02   7.00E+01   4.71E+02
shale1          6         334   2.58E+00   1.73E+02   6.80E+01   5.13E+02
shale1          6         335   2.60E+00   1.74E+02   8.01E+01   5.03E+02
shale1          6         336   2.65E+00   2.24E+02   5.49E+01   4.61E+02
shale1          6         337   2.61E+00   2.10E+02   6.76E+01   5.45E+02
shale1          6         338   2.57E+00   2.34E+02   6.89E+01   5.79E+02
shale1          6         339   2.51E+00   2.22E+02   6.95E+01   6.01E+02
shale1          6         340   2.48E+00   2.73E+02   7.89E+01   6.04E+02
shale1          6         341   2.48E+00   2.43E+02   7.18E+01   5.63E+02
shale1          6         342   2.55E+00   2.74E+02   6.67E+01   5.33E+02
shale1          6         343   2.64E+00   2.20E+02   7.12E+01   4.86E+02
shale1          6         344   2.65E+00   2.02E+02   6.82E+01   5.96E+02
shale1          6         345   2.60E+00   2.30E+02   6.03E+01   6.53E+02
shale1          6         346   2.67E+00   2.16E+02   6.08E+01   4.63E+02
shale1          6         347   2.51E+00   2.28E+02   6.21E+01   3.90E+02
shale1          6         348   2.62E+00   2.38E+02   7.23E+01   5.62E+02
shale1          6         349   2.55E+00   2.23E+02   7.65E+01   6.26E+02
shale1          6         350   2.41E+00   2.29E+02   7.18E+01   5.66E+02
shale1          6         351   2.54E+00   2.23E+02   7.02E+01   6.16E+02
shale1          6         352   2.59E+00   2.48E+02   6.92E+01   5.17E+02
shale1          6         353   2.59E+00   1.80E+02   6.69E+01   4.58E+02
shale1          6         354   2.46E+00   2.45E+02   6.41E+01   5.13E+02
shale1          6         355   2.70E+00   2.42E+02   5.95E+01   4.97E+02
shale1          6         356   2.54E+00   2.63E+02   7.54E+01   5.45E+02
shale1          6         357   2.67E+00   2.33E+02   5.18E+01   5.43E+02
shale1          6         358   2.65E+00   2.06E+02   7.41E+01   4.44E+02
shale1          6         359   2.57E+00   1.76E+02   8.53E+01   5.35E+02
shale1          6         360   2.65E+00   2.43E+02   6.29E+01   6.36E+02
shale1          6         361   2.48E+00   2.51E+02   6.99E+01   3.95E+02
shale1          6         362   2.61E+00   2.40E+02   5.28E+01   4.99E+02
shale1          6         363   2.62E+00   2.24E+02   6.93E+01   6.02E+02
shale1          6         364   2.60E+00   2.06E+02   6.16E+01   3.92E+02
shale1          6         365   2.50E+00   2.86E+02   7.41E+01   5.09E+02
shale1          6         366   2.65E+00   2.33E+02   5.81E+01   5.60E+02
shale1          6         367   2.56E+00   2.14E+02   7.28E+01   4.31E+02
shale1          6         368   2.50E+00   2.08E+02   7.19E+01   5.64E+02
shale1          6         369   2.65E+00   2.25E+02   5.40E+01   5.71E+02
shale1          6         370   2.54E+00   2.49E+02   7.31E+01   4.72E+02
shale1          6         371   2.59E+00   2.25E+02   6.80E+01   6.93E+02
shale1          6         372   2.61E+00   2.35E+02   6.09E+01   3.38E+02
shale1          6         373   2.65E+00   2.51E+02   6.68E+01   4.20E+02
shale1          6         374   2.64E+00   2.23E+02   7.47E+01   4.91E+02
shale1          6         375   2.58E+00   2.22E+02   7.06E+01   5.52E+02
shale1          6         376   2.58E+00   2.33E+02   7.13E+01   5.80E+02
shale1          6         377   2.57E+00   2.14E+02   9.05E+01   4.85E+02
shale1          6         378   2.48E+00   1.97E+02   6.94E+01   5.14E+02
shale1          6         379   2.57E+00   2.33E+02   6.00E+01   5.13E+02
shale1          6         380   2.62E+00   2.57E+02   7.15E+01   4.46E+02
shale1          6         381   2.56E+00   1.98E+02   7.56E+01   5.55E+02
shale1          6         382   2.49E+00   2.44E+02   7.26E+01   4.47E+02
shale1          6         383   2.64E+00   2.62E+02   6.98E+01   4.52E+02
shale1          6         384   2.53E+00   2.27E+02   6.55E+01   6.04E+02
shale1          6         385   2.50E+00   2.33E+02   7.30E+01   4.67E+02
shale1          6         386   2.55E+00   2.51E+02   5.77E+01   5.29E+02
shale1          6         387   2.64E+00   2.78E+02   5.62E+01   5.24E+02
shale1          6         388   2.53E+00   3.01E+02   6.99E+01   4.36E+02
shale1          6         389   2.55E+00   2.01E+02   6.26E+01   5.38E+02
shale1          6         390   2.74E+00   1.92E+02   7.02E+01   5.89E+02
shale1          6         391   2.56E+00   2.32E+02   6.57E+01   3.71E+02
shale1          6         392   2.50E+00   2.39E+02   6.91E+01   5.04E+02
shale1          6         393   2.57E+00   2.06E+02   6.30E+01   5.40E+02
shale1          6         394   2.62E+00   2.08E+02   7.39E+01   5.66E+02
shale1          6         395   2.58E+00   2.12E+02   8.03E+01   4.93E+02
shale1          6         396   2.46E+00   2.04E+02   5.64E+01   5.10E+02
shale1          6         397   2.49E+00   2.58E+02   8.62E+01   4.50E+02
shale1          6         398   2.60E+00   2.24E+02   7.58E+01   5.70E+02
shale1          6         399   2.57E+00   2.17E+02   6.64E+01   5.62E+02
shale1          6         400   2.65E+00   2.41E+02   7.74E+01   4.57E+02
shale1          6         401   2.53E+00   2.26E+02   6.39E+01   5.59E+02
shale1          6         402   2.63E+00   2.03E+02   7.90E+01   5.37E+02
shale1          6         403   2.55E+00   1.77E+02   6.63E+01   4.45E+02
shale1          6         404   2.63E+00   2.34E+02   7.25E+01   5.96E+02
shale1          6         405   2.65E+00   2.27E+02   7.39E+01   5.85E+02
shale1          6         406   2.63E+00   2.65E+02   7.74E+01   5.07E+02
shale1          6         407   2.65E+00   2.07E+02   7.15E+01   5.62E+02
shale1          6         408   2.50E+00   2.39E+02   7.34E+01   5.43E+02
shale1          6         409   2.52E+00   1.89E+02   8.05E+01   4.56E+02
shale1          6         410   2.62E+00   2.57E+02   6.85E+01   5.51E+02
shale1          6         411   2.66E+00   2.45E+02   7.87E+01   4.48E+02
shale1          6         412   2.60E+00   2.22E+02   5.96E+01   4.82E+02
shale1          6         413   2.59E+00   2.43E+02   7.76E+01   5.36E+02
shale1          6         414   2.60E+00   2.01E+02   6.59E+01   5.10E+02
shale1          6         415   2.49E+00   2.42E+02   6.83E+01   5.08E+02
shale1          6         416   2.60E+00   2.25E+02   7.67E+01   5.41E+02
shale1          6         417   2.55E+00   2.25E+02   7.81E+01   4.70E+02
shale1          6         418   2.63E+00   1.86E+02   8.28E+01   4.89E+02
shale1          6         419   2.52E+00   1.50E+02   7.85E+01   5.02E+02
shale1          6         420   2.65E+00   2.00E+02   6.63E+01   5.40E+02
shale1          6         421   2.58E+00   2.33E+02   7.08E+01   5.71E+02
shale1          6         422   2.70E+00   2.78E+02   7.37E+01   5.35E+02
shale1          6         423   2.60E+00   2.41E+02   6.64E+01   6.16E+02
shale1          6         424   2.55E+00   2.30E+02   8.22E+01   4.99E+02
shale1          6         425   2.57E+00   2.12E+02   8.01E+01   5.41E+02
shale1          6         426   2.58E+00   2.27E+02   7.13E+01   4.11E+02
shale1          6         427   2.62E+00   2.64E+02   7.04E+01   5.38E+02
shale1          6         428   2.52E+00   2.02E+02   5.98E+01   5.54E+02
shale1          6         429   2.63E+00   2.32E+02   8.71E+01   4.64E+02
shale1          6         430   2.54E+00   2.29E+02   6.01E+01   5.34E+02
shale1          6         431   2.52E+00   2.04E+02   6.70E+01   5.84E+02
shale1          6         432   2.65E+00   2.43E+02   6.85E+01   4.25E+02
halite          7         433   2.22E+00   1.08E+01   5.25E+00   2.13E+02
halite          7         434   2.14E+00   1.01E+01   6.02E+00   2.42E+02
halite          7         435   2.21E+00   1.37E+01   5.66E+00   2.18E+02
halite          7         436   2.19E+00   9.75E+00   5.68E+00   2.37E+02
halite          7         437   2.12E+00   1.46E+01   5.20E+00   1.99E+02
halite          7         438   2.12E+00   1.03E+01   6.60E+00   2.07E+02
halite          7         439   2.16E+00   1.15E+01   6.20E+00   2.20E+02
halite          7         440   2.13E+00   1.17E+01   4.58E+00   2.41E+02
halite          7         441   2.17E+00   9.03E+00   6.19E+00   2.42E+02
halite          7         442   2.19E+00   1.02E+01   6.70E+00   2.11E+02
halite          7         443   2.12E+00   1.35E+01   6.10E+00   2.16E+02
halite          7         444   2.12E+00   1.01E+01   5.41E+00   1.86E+02
halite          7         445   2.16E+00   1.16E+01   5.50E+00   1.85E+02
halite          7         446   2.23E+00   1.13E+01   5.84E+00   1.97E+02
halite          7         447   2.11E+00   1.21E+01   6.24E+00   2.13E+02
halite          7         448   2.12E+00   1.30E+01   5.71E+00   2.03E+02
halite          7         449   2.17E+00   1.12E+01   4.82E+00   2.00E+02
halite          7         450   2.12E+00   1.19E+01   5.31E+00   1.88E+02
halite          7         451   2.14E+00   1.17E+01   6.38E+00   1.96E+02
halite          7         452   2.10E+00   1.10E+01   4.92E+00   2.22E+02
halite          7         453   2.22E+00   8.33E+00   5.80E+00   2.41E+02
halite          7         454   2.17E+00   1.26E+01   5.28E+00   2.14E+02
halite          7         455   2.18E+00   1.35E+01   6.36E+00   2.48E+02
halite          7         456   2.19E+00   9.02E+00   4.12E+00   2.10E+02
halite          7         457   2.18E+00   1.11E+01   6.23E+00   2.33E+02
halite          7         458   2.20E+00   1.26E+01   7.20E+00   1.81E+02
halite          7         459   2.14E+00   1.03E+01   6.07E+00   2.06E+02
halite          7         460   2.07E+00   9.99E+00   6.22E+00   1.88E+02
halite          7         461   2.10E+00   1.04E+01   5.20E+00   2.23E+02
halite          7         462   2.18E+00   1.04E+01   6.06E+00   2.23E+02
halite          7         463   2.22E+00   1.08E+01   6.00E+00   2.16E+02
halite          7         464   2.15E+00   1.09E+01   5.85E+00   2.27E+02
halite          7         465   2.12E+00   1.31E+01   6.74E+00   2.31E+02
halite          7         466   2.19E+00   1.04E+01   5.78E+00   2.17E+02
halite          7         467   2.12E+00   1.26E+01   7.38E+00   2.02E+02
halite          7         468   2.15E+00   1.15E+01   6.07E+00   1.75E+02
halite          7         469   2.12E+00   1.32E+01   6.09E+00   1.99E+02
halite          7         470   2.13E+00   1.06E+01   6.32E+00   2.32E+02
halite          7         471   2.19E+00   1.05E+01   5.81E+00   2.23E+02
halite          7         472   2.19E+00   8.32E+00   6.32E+00   2.52E+02
halite          7         473   2.07E+00   1.06E+01   5.44E+00   2.45E+02
halite          7         474   2.17E+00   8.31E+00   6.68E+00   2.27E+02
halite          7         475   2.20E+00   1.06E+01   5.65E+00   2.18E+02
halite          7         476   2.21E+00   1.20E+01   6.00E+00   1.72E+02
